ticker,price,curr
APPL,9778.12,GBP
TSLA,7221.6,USD
IBM,4290.51,USD
IBM,597.5,EUR
APPL,344.88,CAD
APPL,9409.17,EUR
F,7626.07,CAD
TSLA,4888.31,GBP
DIS,4586.17,USD
AMZN,9801.55,GBP
DIS,2557.91,GBP
AMZN,2784.36,EUR
APPL,1296.12,GBP
F,718.42,GBP
APPL,9300.5,EUR
FB,3489.23,USD
F,3192.96,EUR
F,5165.23,USD
FB,3165.55,USD
IBM,8188.96,USD
F,5579.63,CAD
DIS,453.67,CAD
AMZN,8930.55,GBP
DIS,9900.89,GBP
DIS,4796.72,USD
TSLA,538.27,CAD
TSLA,1053.24,CAD
IBM,9308.03,GBP
IBM,1953.61,GBP
DIS,6583.86,USD
FB,4200.65,EUR
GOOGL,1584.77,CAD
GOOGL,9297.71,USD
TSLA,6429.81,GBP
F,8729.81,GBP
FB,3824.47,EUR
DIS,6063.41,CAD
IBM,3230.53,EUR
TSLA,4231.0,USD
AMZN,3607.66,GBP
DIS,4629.64,GBP
APPL,355.51,USD
APPL,4789.62,USD
AMZN,8789.05,USD
IBM,7898.76,GBP
IBM,9442.68,CAD
FB,5750.17,EUR
DIS,7446.54,USD
IBM,477.57,USD
AMZN,6156.46,EUR
GOOGL,4598.65,GBP
APPL,3497.62,USD
APPL,5308.74,GBP
IBM,7456.63,EUR
APPL,8152.17,USD
APPL,4544.43,CAD
AMZN,2289.14,CAD
IBM,4819.35,GBP
APPL,510.0,GBP
AMZN,5011.42,USD
FB,4648.47,GBP
DIS,234.94,GBP
IBM,658.75,GBP
APPL,1933.03,USD
IBM,5904.88,GBP
F,9776.47,CAD
IBM,7281.63,GBP
APPL,7975.1,GBP
GOOGL,2629.47,USD
GOOGL,1689.4,GBP
APPL,1010.11,GBP
FB,2071.3,GBP
IBM,4141.01,EUR
GOOGL,7923.61,USD
FB,1820.46,USD
APPL,3397.3,GBP
APPL,5724.2,CAD
GOOGL,3474.01,CAD
DIS,1765.68,USD
F,895.28,EUR
IBM,548.37,EUR
DIS,5462.22,USD
IBM,2674.8,USD
IBM,8119.08,CAD
FB,4227.37,GBP
DIS,8249.05,EUR
AMZN,2703.15,CAD
F,3490.54,GBP
IBM,3348.18,CAD
GOOGL,5038.54,CAD
GOOGL,4580.41,USD
FB,9518.14,USD
DIS,3329.97,CAD
DIS,9328.14,USD
IBM,1212.86,CAD
TSLA,8866.18,USD
APPL,2430.52,USD
IBM,6829.69,GBP
IBM,1283.99,USD
IBM,3069.46,GBP
F,2091.62,USD
IBM,3112.95,EUR
GOOGL,6313.06,CAD
TSLA,1492.49,GBP
IBM,4627.73,CAD
F,8304.1,USD
F,7549.71,CAD
APPL,9725.29,USD
FB,4929.37,USD
DIS,8455.96,CAD
APPL,8409.32,EUR
DIS,1633.88,CAD
AMZN,6996.22,USD
DIS,3463.97,USD
F,356.0,CAD
DIS,5966.44,CAD
IBM,2881.46,GBP
GOOGL,9979.5,EUR
IBM,2674.46,EUR
APPL,124.77,USD
TSLA,3103.6,USD
FB,6104.73,GBP
TSLA,993.21,GBP
FB,1766.6,EUR
AMZN,6103.43,EUR
APPL,8003.72,EUR
TSLA,7162.71,GBP
AMZN,2794.35,GBP
DIS,4234.73,USD
DIS,99.49,GBP
F,848.14,CAD
F,3301.6,GBP
GOOGL,3669.87,GBP
FB,1819.47,USD
DIS,1329.29,CAD
GOOGL,8483.55,CAD
IBM,1945.23,EUR
F,6698.76,CAD
APPL,8362.24,USD
IBM,9719.76,EUR
FB,532.87,EUR
DIS,272.61,USD
TSLA,3224.2,GBP
GOOGL,6980.39,CAD
DIS,1484.01,CAD
IBM,3508.54,GBP
IBM,9390.39,GBP
APPL,7367.19,GBP
FB,8524.59,USD
F,1221.85,CAD
APPL,109.82,GBP
FB,2139.36,USD
FB,5360.61,EUR
AMZN,2492.7,GBP
TSLA,469.24,USD
FB,9837.19,GBP
APPL,8048.61,GBP
APPL,656.09,USD
IBM,923.76,USD
FB,8861.52,GBP
IBM,7838.82,GBP
GOOGL,1438.27,CAD
FB,299.74,USD
F,5228.59,EUR
F,2163.12,GBP
DIS,6518.13,EUR
FB,6552.76,GBP
FB,9222.81,EUR
GOOGL,2500.02,GBP
APPL,2903.9,USD
TSLA,4726.74,GBP
FB,6132.45,USD
IBM,2620.71,GBP
IBM,7829.55,GBP
AMZN,9165.9,CAD
GOOGL,9758.5,USD
DIS,8962.5,EUR
APPL,3715.21,GBP
GOOGL,1898.28,GBP
FB,7714.03,CAD
FB,895.47,EUR
GOOGL,2858.41,USD
DIS,3316.54,GBP
DIS,5827.86,EUR
APPL,8294.4,EUR
DIS,2191.21,USD
IBM,4736.04,USD
DIS,8701.12,USD
IBM,7396.1,EUR
IBM,5358.79,USD
DIS,8026.2,GBP
IBM,1394.29,EUR
F,3341.94,EUR
IBM,9573.15,CAD
TSLA,6999.9,GBP
F,8146.48,GBP
APPL,3129.69,EUR
F,9867.78,USD
F,6737.17,USD
APPL,9037.79,CAD
FB,7987.4,GBP
APPL,5552.31,USD
APPL,5591.94,GBP
DIS,8153.57,CAD
GOOGL,8149.22,USD
TSLA,3446.83,USD
F,6044.67,USD
DIS,9719.85,USD
F,8552.28,USD
GOOGL,8542.65,CAD
TSLA,9849.63,CAD
DIS,2653.03,USD
GOOGL,2981.74,GBP
F,1096.06,CAD
AMZN,2384.64,USD
AMZN,5406.63,EUR
GOOGL,6144.15,USD
TSLA,3888.27,CAD
TSLA,5721.34,EUR
TSLA,415.31,GBP
FB,8196.33,EUR
DIS,1791.75,EUR
IBM,9201.87,CAD
APPL,9585.49,EUR
IBM,973.92,GBP
AMZN,820.29,GBP
TSLA,3438.03,EUR
IBM,4290.57,GBP
APPL,8240.13,EUR
AMZN,6686.16,CAD
GOOGL,1922.07,GBP
TSLA,4856.04,GBP
APPL,3307.69,USD
FB,1146.83,GBP
F,2406.82,USD
TSLA,987.54,CAD
F,5251.86,EUR
F,2871.81,CAD
DIS,8433.78,CAD
GOOGL,1985.88,EUR
IBM,219.23,EUR
DIS,5594.83,CAD
IBM,9220.25,EUR
IBM,2705.07,EUR
F,8322.4,USD
FB,615.88,GBP
DIS,9401.65,USD
IBM,4094.89,EUR
GOOGL,6553.88,CAD
DIS,5456.89,EUR
APPL,5629.39,USD
IBM,1732.17,GBP
IBM,427.04,GBP
APPL,5825.82,GBP
APPL,349.96,CAD
DIS,8828.39,EUR
GOOGL,8340.92,CAD
F,9630.38,CAD
F,3375.12,CAD
TSLA,7394.67,CAD
FB,4181.84,GBP
AMZN,9143.86,EUR
IBM,57.31,USD
TSLA,8906.36,EUR
FB,9630.4,EUR
APPL,444.52,USD
DIS,8757.93,USD
AMZN,8368.74,GBP
APPL,8704.94,CAD
FB,6587.05,GBP
TSLA,4023.47,EUR
TSLA,659.11,GBP
IBM,8351.27,CAD
APPL,1422.56,CAD
F,6699.33,GBP
TSLA,4126.16,GBP
IBM,3996.43,USD
GOOGL,2345.16,CAD
AMZN,2274.2,CAD
DIS,8391.81,GBP
APPL,6357.13,USD
IBM,8830.55,USD
TSLA,6053.82,GBP
DIS,2193.84,EUR
TSLA,4475.56,EUR
GOOGL,1314.38,GBP
FB,949.15,USD
TSLA,6363.76,GBP
IBM,757.04,CAD
TSLA,3195.23,USD
DIS,9212.2,GBP
IBM,8510.97,GBP
IBM,6289.64,GBP
F,6495.4,CAD
DIS,6429.85,GBP
AMZN,9624.73,USD
F,7668.31,GBP
FB,2144.58,CAD
FB,5107.19,USD
APPL,1343.9,CAD
GOOGL,7157.24,USD
F,8676.99,EUR
IBM,7338.49,USD
DIS,238.61,GBP
FB,6671.7,EUR
DIS,2792.34,USD
F,9788.64,EUR
TSLA,9534.17,GBP
AMZN,4395.57,USD
DIS,4988.63,USD
FB,8649.61,EUR
AMZN,8354.67,CAD
FB,3023.57,GBP
FB,6711.75,USD
F,1076.37,GBP
GOOGL,7867.89,CAD
GOOGL,9111.25,GBP
IBM,7734.75,EUR
GOOGL,7102.18,GBP
F,6313.04,GBP
APPL,203.61,GBP
APPL,3240.42,USD
APPL,2598.51,CAD
F,2316.38,CAD
F,8895.8,USD
GOOGL,2548.79,USD
APPL,1404.95,CAD
GOOGL,8189.11,GBP
F,7832.62,GBP
F,1883.54,GBP
GOOGL,6642.35,USD
GOOGL,7046.14,CAD
FB,5820.54,EUR
IBM,6931.82,CAD
IBM,3551.94,CAD
F,1622.28,USD
DIS,4872.12,CAD
DIS,7191.1,CAD
AMZN,674.83,USD
FB,3359.56,GBP
F,196.27,GBP
GOOGL,5442.5,USD
F,4656.02,CAD
FB,5773.19,EUR
GOOGL,6668.49,GBP
AMZN,1283.61,EUR
GOOGL,9756.29,CAD
DIS,8637.52,USD
DIS,6376.05,GBP
F,8531.9,GBP
GOOGL,8245.0,EUR
DIS,6777.61,EUR
F,9989.99,USD
AMZN,7432.04,USD
F,4179.15,CAD
APPL,1357.95,GBP
IBM,6663.66,CAD
FB,5429.49,GBP
TSLA,6020.25,EUR
IBM,2520.94,GBP
APPL,4910.27,USD
TSLA,6022.2,GBP
FB,4302.07,EUR
F,304.96,EUR
FB,1267.41,GBP
APPL,1824.24,GBP
APPL,7531.33,USD
FB,543.31,GBP
IBM,8515.91,GBP
AMZN,3824.84,USD
F,9881.09,GBP
TSLA,2583.49,CAD
FB,3835.25,EUR
F,4262.82,EUR
TSLA,2294.74,EUR
DIS,2880.42,USD
TSLA,4505.13,USD
APPL,6460.84,GBP
FB,5403.84,USD
FB,5532.02,EUR
AMZN,5211.1,GBP
IBM,6994.23,GBP
F,568.41,USD
APPL,8967.57,CAD
DIS,303.75,USD
F,6894.92,USD
F,6755.88,EUR
APPL,8391.48,GBP
TSLA,3294.11,EUR
TSLA,4906.15,EUR
FB,5825.31,CAD
FB,1568.89,EUR
DIS,8777.41,USD
TSLA,4886.76,EUR
DIS,9959.66,USD
DIS,223.73,CAD
AMZN,6401.38,USD
APPL,2898.1,USD
IBM,2465.7,GBP
IBM,374.21,EUR
TSLA,5204.72,GBP
APPL,810.08,USD
GOOGL,3546.62,USD
IBM,5047.65,GBP
TSLA,8800.99,GBP
F,1567.76,GBP
F,7642.57,CAD
GOOGL,402.41,USD
DIS,2303.35,GBP
F,7586.1,EUR
FB,5285.86,EUR
IBM,547.25,CAD
DIS,4884.51,EUR
TSLA,2235.47,GBP
FB,6943.94,USD
GOOGL,7718.85,CAD
IBM,3625.98,CAD
IBM,9267.78,GBP
AMZN,3730.98,EUR
GOOGL,4043.02,USD
GOOGL,3638.51,GBP
GOOGL,5800.74,USD
FB,3709.29,GBP
F,4675.3,CAD
APPL,3849.57,USD
IBM,6088.09,EUR
TSLA,5943.09,GBP
IBM,4830.11,USD
AMZN,6755.27,EUR
F,9459.92,GBP
FB,926.08,GBP
FB,8322.75,EUR
GOOGL,481.57,USD
FB,6684.41,CAD
DIS,2245.92,CAD
GOOGL,6254.41,GBP
FB,6802.16,GBP
GOOGL,8930.25,EUR
GOOGL,6139.08,EUR
TSLA,3176.69,EUR
AMZN,6672.59,GBP
APPL,4555.28,GBP
AMZN,961.97,EUR
FB,8621.56,CAD
APPL,7229.33,EUR
APPL,163.49,GBP
APPL,898.13,GBP
AMZN,691.63,CAD
IBM,7057.5,EUR
F,2827.87,GBP
AMZN,3225.51,EUR
TSLA,6413.54,EUR
GOOGL,5613.56,GBP
F,7783.43,GBP
GOOGL,4435.44,GBP
F,2445.75,USD
GOOGL,8384.81,CAD
GOOGL,9340.25,EUR
IBM,6356.84,EUR
F,1369.02,USD
AMZN,7922.86,GBP
FB,4343.49,GBP
IBM,4193.85,CAD
GOOGL,1413.07,USD
FB,8072.92,EUR
F,9650.49,GBP
GOOGL,2726.26,GBP
AMZN,2132.61,EUR
IBM,9979.03,USD
APPL,3534.97,EUR
IBM,4198.67,CAD
DIS,9867.28,EUR
AMZN,7667.3,GBP
IBM,3365.68,EUR
GOOGL,5292.41,USD
F,8679.57,GBP
F,6737.84,EUR
DIS,2150.59,EUR
IBM,6231.89,GBP
APPL,3350.23,USD
IBM,8396.86,GBP
TSLA,2714.85,EUR
GOOGL,1131.17,GBP
DIS,3806.42,GBP
APPL,319.47,CAD
F,4391.3,EUR
FB,7947.21,GBP
F,1769.47,EUR
DIS,2701.99,GBP
APPL,2891.13,CAD
F,3250.13,EUR
TSLA,5865.61,USD
TSLA,3857.6,EUR
F,6876.46,GBP
DIS,8587.84,EUR
DIS,5777.52,CAD
FB,2956.4,EUR
AMZN,9896.05,USD
APPL,9669.08,CAD
F,6522.07,CAD
DIS,3237.63,EUR
TSLA,5180.36,GBP
AMZN,9948.32,USD
GOOGL,7846.89,GBP
DIS,4703.52,USD
GOOGL,7226.34,USD
APPL,503.76,GBP
IBM,2881.75,USD
TSLA,319.78,GBP
FB,544.8,GBP
TSLA,1302.54,USD
APPL,381.13,CAD
GOOGL,112.54,USD
APPL,9668.31,CAD
F,5805.66,GBP
APPL,4036.81,USD
FB,8541.5,EUR
FB,3891.73,USD
TSLA,1034.51,GBP
TSLA,280.18,CAD
APPL,5150.61,GBP
AMZN,5423.08,CAD
IBM,3027.76,USD
AMZN,3608.99,USD
TSLA,2288.38,EUR
DIS,581.07,GBP
TSLA,637.12,USD
IBM,8396.07,CAD
TSLA,1099.07,GBP
GOOGL,6807.94,USD
APPL,4698.25,CAD
TSLA,1171.79,EUR
FB,52.3,USD
F,6556.05,USD
TSLA,3427.71,GBP
GOOGL,912.88,GBP
DIS,6200.32,GBP
DIS,7322.6,CAD
TSLA,184.01,USD
IBM,9578.07,GBP
DIS,3470.06,GBP
APPL,3353.11,USD
GOOGL,7811.22,USD
DIS,2982.27,USD
APPL,6891.6,CAD
DIS,2134.16,USD
APPL,3149.39,GBP
F,2217.08,USD
AMZN,9960.87,USD
AMZN,5472.31,CAD
AMZN,1674.6,CAD
APPL,5541.29,GBP
TSLA,1601.6,EUR
DIS,9622.39,CAD
TSLA,395.01,USD
DIS,6051.85,EUR
IBM,3495.38,CAD
AMZN,8918.34,EUR
IBM,9624.76,GBP
TSLA,2438.4,GBP
IBM,4142.93,GBP
APPL,7310.04,EUR
FB,3758.81,USD
IBM,6211.34,USD
AMZN,2270.14,USD
F,3639.05,GBP
IBM,3683.27,USD
TSLA,9206.0,GBP
FB,2537.42,EUR
FB,5276.48,GBP
TSLA,4753.48,CAD
DIS,2316.1,GBP
DIS,6591.34,EUR
FB,2135.35,CAD
DIS,6508.02,USD
DIS,8598.15,USD
GOOGL,7159.06,USD
GOOGL,9943.07,EUR
GOOGL,955.53,EUR
F,5812.11,EUR
IBM,5215.96,GBP
IBM,92.78,EUR
IBM,6226.15,CAD
TSLA,5943.91,USD
APPL,4857.13,USD
APPL,5819.43,USD
GOOGL,4862.11,EUR
DIS,1794.16,EUR
APPL,5271.26,EUR
FB,8620.83,GBP
DIS,375.95,USD
GOOGL,8384.08,USD
GOOGL,1310.25,GBP
IBM,3460.81,CAD
F,5870.52,CAD
AMZN,9113.73,CAD
GOOGL,2101.37,USD
IBM,4821.33,EUR
F,4126.69,GBP
GOOGL,2745.95,GBP
GOOGL,2170.15,GBP
FB,3987.22,CAD
IBM,7703.21,GBP
TSLA,8378.82,CAD
AMZN,466.97,USD
AMZN,1345.58,GBP
F,7746.23,EUR
DIS,5568.43,CAD
IBM,6012.42,USD
FB,3611.92,USD
IBM,5798.91,EUR
FB,7082.25,GBP
F,4656.31,CAD
F,9783.71,USD
TSLA,6465.08,GBP
IBM,3368.08,CAD
GOOGL,4234.79,USD
F,6199.41,CAD
TSLA,249.71,CAD
DIS,7930.5,USD
FB,7914.58,GBP
IBM,1052.54,USD
TSLA,5481.56,CAD
TSLA,7260.76,CAD
GOOGL,2454.96,CAD
F,8686.81,USD
F,8666.3,EUR
FB,3385.11,USD
GOOGL,4691.37,EUR
F,6910.9,EUR
FB,8052.4,EUR
TSLA,8574.48,USD
F,8312.95,EUR
FB,364.47,CAD
FB,7413.13,CAD
TSLA,4486.34,EUR
APPL,7838.1,GBP
APPL,5015.5,EUR
GOOGL,7350.26,USD
FB,9060.16,CAD
TSLA,9885.61,EUR
F,6506.66,CAD
TSLA,5941.91,CAD
GOOGL,5539.65,EUR
DIS,6309.47,GBP
F,3085.4,USD
APPL,2875.73,EUR
F,7825.19,CAD
DIS,1635.53,USD
APPL,5736.92,EUR
GOOGL,2830.0,USD
F,9463.45,USD
F,9634.03,GBP
DIS,2722.25,CAD
DIS,6106.29,EUR
TSLA,1156.16,USD
GOOGL,7085.21,GBP
DIS,5271.36,USD
TSLA,6983.46,CAD
GOOGL,4629.8,USD
IBM,7824.93,CAD
APPL,1322.03,CAD
F,1784.9,EUR
DIS,8490.78,EUR
F,4215.84,GBP
IBM,4081.24,GBP
TSLA,8223.08,USD
GOOGL,4557.51,CAD
F,5290.07,USD
AMZN,3844.5,CAD
F,2309.33,USD
AMZN,5131.93,GBP
APPL,8545.59,CAD
TSLA,6376.72,USD
AMZN,1309.33,CAD
APPL,9213.33,GBP
IBM,1966.08,GBP
APPL,2572.45,CAD
IBM,8655.71,CAD
APPL,6219.39,GBP
IBM,9515.95,GBP
DIS,6161.49,CAD
DIS,2106.51,EUR
AMZN,3150.92,CAD
AMZN,1804.47,EUR
IBM,172.14,CAD
AMZN,6030.1,CAD
TSLA,5636.81,CAD
GOOGL,8770.83,USD
APPL,8593.23,GBP
FB,1372.82,EUR
DIS,2310.99,USD
F,9969.86,CAD
GOOGL,6903.11,USD
APPL,2018.4,EUR
TSLA,312.78,CAD
IBM,3952.64,CAD
IBM,3677.4,EUR
AMZN,1609.06,CAD
AMZN,4137.54,USD
F,5191.2,EUR
GOOGL,4148.05,CAD
TSLA,8211.33,CAD
TSLA,616.65,EUR
TSLA,7258.41,CAD
TSLA,8803.23,EUR
DIS,2319.59,GBP
APPL,1438.75,GBP
FB,549.11,GBP
DIS,3814.04,USD
APPL,6078.85,EUR
F,4208.13,USD
GOOGL,582.17,GBP
AMZN,6172.1,GBP
GOOGL,383.03,GBP
APPL,515.41,GBP
TSLA,8467.87,GBP
IBM,5549.81,EUR
TSLA,4622.55,CAD
APPL,7011.84,USD
DIS,7875.17,CAD
TSLA,6223.01,EUR
FB,9194.57,EUR
AMZN,3603.24,EUR
DIS,9156.95,EUR
APPL,4145.27,USD
DIS,4235.11,USD
AMZN,9794.62,USD
F,3184.04,USD
APPL,7222.63,USD
GOOGL,6795.08,GBP
IBM,3239.57,CAD
IBM,3590.58,EUR
AMZN,3268.91,USD
F,4018.19,USD
TSLA,7983.62,EUR
F,8072.21,EUR
APPL,5054.2,CAD
FB,4972.2,USD
DIS,7095.24,USD
AMZN,3149.13,GBP
IBM,7858.63,GBP
TSLA,1080.32,USD
GOOGL,3971.24,EUR
FB,6283.82,USD
TSLA,8318.45,GBP
APPL,3173.25,USD
AMZN,7695.48,USD
TSLA,2562.65,EUR
AMZN,7636.12,EUR
AMZN,8745.84,CAD
IBM,4886.35,EUR
IBM,6261.24,EUR
IBM,3414.71,USD
FB,5035.93,GBP
TSLA,2013.87,GBP
APPL,5022.69,GBP
APPL,7090.54,USD
AMZN,358.46,USD
F,171.72,CAD
TSLA,1748.55,USD
GOOGL,48.39,USD
GOOGL,1949.94,GBP
TSLA,5459.63,GBP
DIS,5696.71,GBP
IBM,3179.8,GBP
IBM,243.52,CAD
GOOGL,1521.52,CAD
GOOGL,9723.52,CAD
DIS,4329.65,CAD
F,9100.57,GBP
TSLA,6051.79,USD
IBM,8976.29,EUR
IBM,6282.77,GBP
IBM,9968.3,USD
DIS,2676.88,USD
F,1425.68,GBP
F,4755.53,GBP
GOOGL,2207.99,GBP
IBM,8243.68,GBP
DIS,8620.02,CAD
F,764.41,CAD
F,8022.17,EUR
TSLA,7954.64,USD
FB,2501.11,USD
AMZN,544.52,USD
AMZN,1095.23,EUR
APPL,1496.0,GBP
F,3110.75,GBP
TSLA,1842.62,CAD
AMZN,2019.45,EUR
FB,7479.25,GBP
APPL,3380.28,EUR
AMZN,1589.18,GBP
IBM,8493.68,USD
FB,7825.99,GBP
F,2070.46,GBP
IBM,4380.88,EUR
FB,2699.97,USD
IBM,943.48,GBP
APPL,9257.78,GBP
TSLA,1468.11,EUR
IBM,8118.94,USD
FB,8471.18,EUR
AMZN,6196.55,EUR
FB,3188.99,USD
DIS,1329.33,CAD
DIS,6221.43,CAD
APPL,4462.92,USD
FB,5072.24,GBP
DIS,8350.3,EUR
IBM,3130.47,CAD
DIS,5559.32,USD
DIS,1987.92,GBP
FB,1664.4,USD
AMZN,9825.4,USD
AMZN,729.32,CAD
AMZN,4897.29,EUR
DIS,9226.63,GBP
FB,3119.9,CAD
GOOGL,653.54,EUR
IBM,1800.34,CAD
APPL,2628.05,EUR
F,3725.76,CAD
FB,475.32,USD
DIS,4880.56,CAD
AMZN,5486.17,EUR
F,6888.2,CAD
DIS,1873.91,GBP
IBM,2922.07,CAD
DIS,7228.25,GBP
TSLA,2691.29,EUR
FB,8370.55,CAD
FB,1401.08,CAD
APPL,7939.5,GBP
TSLA,6732.87,USD
FB,9466.8,GBP
F,2332.19,CAD
AMZN,2019.89,CAD
IBM,8901.64,EUR
AMZN,6837.42,CAD
DIS,8666.01,CAD
AMZN,2194.23,CAD
TSLA,9931.15,CAD
FB,3067.11,EUR
F,6595.27,CAD
FB,2674.87,EUR
APPL,5701.54,GBP
AMZN,372.58,CAD
F,7040.1,CAD
DIS,6040.93,USD
FB,7331.63,USD
DIS,970.73,EUR
AMZN,9704.23,CAD
AMZN,2213.9,CAD
DIS,9939.33,GBP
AMZN,9582.54,GBP
GOOGL,8957.22,GBP
TSLA,9051.81,GBP
IBM,8456.99,USD
AMZN,482.86,CAD
FB,9319.51,GBP
FB,3492.88,EUR
AMZN,1168.08,EUR
AMZN,6098.9,CAD
TSLA,1360.35,EUR
APPL,885.64,USD
AMZN,7871.37,CAD
FB,7254.02,CAD
APPL,3908.23,GBP
FB,6458.49,GBP
AMZN,3455.08,EUR
IBM,261.7,EUR
AMZN,9483.02,CAD
IBM,6241.45,GBP
DIS,6487.2,CAD
FB,9580.23,CAD
FB,7444.98,GBP
AMZN,5992.7,EUR
IBM,8491.4,USD
GOOGL,4309.36,USD
APPL,6507.71,GBP
GOOGL,4066.11,USD
IBM,4536.35,GBP
IBM,6271.2,CAD
GOOGL,1401.8,EUR
DIS,9723.13,GBP
AMZN,7795.26,EUR
F,486.91,GBP
F,313.01,USD
AMZN,8234.83,CAD
DIS,3152.26,GBP
AMZN,5528.64,EUR
AMZN,6484.83,CAD
APPL,961.05,EUR
AMZN,6882.99,USD
APPL,2408.1,CAD
APPL,8895.96,USD
AMZN,9667.77,EUR
AMZN,1374.62,CAD
GOOGL,9049.46,GBP
AMZN,9912.01,EUR
IBM,752.95,CAD
APPL,3337.99,GBP
F,7541.88,USD
IBM,9918.53,GBP
IBM,1865.4,CAD
TSLA,2367.77,CAD
FB,6015.35,CAD
AMZN,635.33,USD
GOOGL,3973.23,CAD
F,6100.79,CAD
GOOGL,2654.27,GBP
APPL,9129.83,GBP
GOOGL,3068.04,EUR
IBM,7547.2,EUR
TSLA,5946.81,GBP
APPL,3847.36,EUR
AMZN,244.41,USD
DIS,3458.07,USD
GOOGL,461.3,GBP
IBM,4711.02,EUR
IBM,2996.88,CAD
AMZN,1841.51,USD
GOOGL,1785.13,USD
FB,7476.04,CAD
FB,5879.24,GBP
TSLA,7284.47,EUR
AMZN,2238.07,EUR
FB,4529.38,GBP
F,8197.98,USD
F,8547.64,GBP
GOOGL,4236.8,GBP
IBM,548.65,GBP
AMZN,3390.33,USD
F,5072.4,GBP
F,8975.27,GBP
FB,6332.75,EUR
GOOGL,7931.01,USD
F,403.88,EUR
AMZN,9208.57,CAD
AMZN,3553.7,EUR
GOOGL,4215.45,GBP
GOOGL,186.94,USD
APPL,1208.27,CAD
FB,266.78,USD
FB,8929.38,EUR
GOOGL,1125.49,GBP
APPL,8372.98,EUR
APPL,2658.9,USD
DIS,5461.9,CAD
TSLA,4717.12,USD
APPL,2350.15,CAD
TSLA,8506.97,GBP
DIS,8903.18,EUR
F,8740.49,EUR
IBM,4135.1,EUR
GOOGL,2363.65,GBP
AMZN,7995.59,CAD
APPL,6609.62,USD
AMZN,9603.44,GBP
IBM,8831.16,EUR
GOOGL,2244.35,CAD
TSLA,6226.07,USD
TSLA,4715.66,GBP
FB,8270.87,USD
AMZN,7836.4,CAD
GOOGL,8909.73,CAD
IBM,582.19,EUR
FB,7849.73,EUR
APPL,1569.77,EUR
DIS,7167.79,EUR
APPL,811.65,EUR
IBM,9496.92,USD
AMZN,3067.86,EUR
GOOGL,9403.79,EUR
GOOGL,259.11,CAD
IBM,8679.34,EUR
AMZN,5134.25,USD
TSLA,1309.35,EUR
APPL,8019.76,GBP
APPL,7899.54,GBP
AMZN,920.91,CAD
APPL,2278.36,USD
AMZN,128.78,USD
FB,8397.35,USD
FB,2095.8,GBP
F,145.33,CAD
DIS,1283.21,USD
F,4524.75,CAD
DIS,4078.64,GBP
FB,5898.6,EUR
DIS,2987.77,GBP
DIS,4139.6,GBP
TSLA,8438.95,GBP
F,6374.93,CAD
IBM,3662.22,EUR
APPL,4039.25,USD
APPL,4693.01,EUR
APPL,921.18,EUR
AMZN,8769.46,EUR
APPL,2919.83,USD
FB,6733.32,USD
IBM,8139.59,USD
F,6031.88,EUR
APPL,9839.3,EUR
GOOGL,2149.27,USD
GOOGL,1296.0,EUR
GOOGL,1361.48,GBP
FB,2754.15,GBP
DIS,5827.39,GBP
TSLA,6587.37,USD
DIS,1050.07,EUR
TSLA,5028.02,CAD
APPL,2332.88,CAD
F,6512.62,CAD
APPL,2150.04,USD
TSLA,8020.09,EUR
IBM,9461.29,USD
TSLA,5701.29,GBP
IBM,5390.31,EUR
AMZN,1663.1,EUR
GOOGL,5880.53,CAD
IBM,7297.17,EUR
FB,2891.52,USD
FB,1782.4,GBP
F,7460.11,EUR
APPL,9853.47,CAD
IBM,8612.27,CAD
DIS,5845.55,USD
GOOGL,4769.59,CAD
F,5824.95,EUR
IBM,2061.71,GBP
AMZN,1755.21,GBP
DIS,5834.14,EUR
F,7188.67,EUR
TSLA,2171.18,USD
IBM,4586.25,USD
GOOGL,7923.43,USD
TSLA,8884.23,CAD
F,3286.76,GBP
F,3142.38,USD
IBM,6054.91,EUR
GOOGL,797.91,GBP
F,3674.62,EUR
GOOGL,3661.32,USD
IBM,6693.58,GBP
DIS,1725.91,EUR
FB,3982.12,USD
FB,979.17,CAD
AMZN,5051.25,USD
APPL,7322.6,CAD
TSLA,420.99,USD
GOOGL,3826.63,USD
GOOGL,5489.58,CAD
DIS,4258.9,CAD
FB,5920.47,CAD
F,4665.87,USD
TSLA,3440.17,EUR
DIS,7476.54,EUR
AMZN,3313.2,CAD
DIS,4561.97,USD
TSLA,1319.88,EUR
DIS,1562.42,EUR
AMZN,4921.94,CAD
GOOGL,9016.62,GBP
F,1011.58,EUR
AMZN,8755.37,EUR
F,330.23,USD
APPL,1451.38,CAD
GOOGL,8315.74,USD
GOOGL,6655.58,CAD
TSLA,9032.56,CAD
DIS,9057.95,USD
F,6324.39,CAD
AMZN,582.5,USD
FB,5692.99,CAD
APPL,8764.11,CAD
FB,3281.06,CAD
GOOGL,3526.63,GBP
GOOGL,9673.02,GBP
TSLA,3047.99,CAD
GOOGL,3573.57,CAD
APPL,368.8,CAD
APPL,4700.17,CAD
GOOGL,1287.01,GBP
FB,845.54,USD
TSLA,870.48,GBP
APPL,8254.49,EUR
IBM,7636.5,GBP
DIS,2157.23,EUR
F,4621.84,EUR
DIS,7195.62,USD
FB,3081.13,USD
F,7303.49,EUR
IBM,165.48,USD
IBM,2250.17,USD
APPL,2623.42,GBP
GOOGL,1362.27,EUR
APPL,7357.36,USD
